Time,LDR1,LDR2,LDR3,LDR4,Horizontal_Angle(Azimuth),Vertical_Angle(Elevation),Voltage,Current
05/04/2024 16:30,228,815,382,222,132,70,11.61,0.22
05/04/2024 17:00,912,396,14,565,130,84,5.50,0.11
05/04/2024 17:30,216,973,83,437,138,48,2.71,0.76
05/04/2024 18:00,63,620,757,83,107,166,10.98,1.52
05/04/2024 18:30,143,831,826,457,99,105,1.00,1.54
05/04/2024 19:00,551,308,764,408,48,90,11.51,0.25
05/04/2024 19:30,932,186,835,716,110,176,8.98,1.23
05/04/2024 20:00,464,347,831,665,12,126,7.13,0.78
05/04/2024 20:30,322,242,717,725,51,91,9.66,0.75
05/04/2024 21:00,347,784,784,720,59,92,1.99,1.95
05/04/2024 21:30,444,5,750,678,167,36,4.67,1.08
05/04/2024 22:00,700,777,44,589,175,72,8.80,0.66
05/04/2024 22:30,199,505,279,638,89,79,0.71,0.12
05/04/2024 23:00,254,933,534,679,45,109,9.65,1.03
05/04/2024 23:30,274,529,109,674,110,133,9.10,1.61
06/04/2024 0:00,287,282,328,513,157,78,3.27,0.39
06/04/2024 0:30,980,866,153,816,165,9,8.45,1.87
06/04/2024 1:00,243,820,176,1021,116,70,3.06,0.08
06/04/2024 1:30,963,680,505,629,91,69,2.39,0.55
06/04/2024 2:00,590,88,1010,922,23,174,3.34,0.40
06/04/2024 2:30,492,215,933,590,12,159,0.24,0.16
06/04/2024 3:00,931,461,991,724,122,91,10.51,0.71
06/04/2024 3:30,991,693,617,241,6,178,1.57,0.15
06/04/2024 4:00,742,350,747,244,180,130,11.97,1.54
06/04/2024 4:30,940,888,866,550,116,40,6.32,0.30
06/04/2024 5:00,167,654,599,647,113,159,1.96,0.58
06/04/2024 5:30,92,959,783,595,128,106,9.41,0.07
06/04/2024 6:00,896,135,231,391,77,115,1.33,0.18
06/04/2024 6:30,887,927,87,855,128,137,1.27,0.47
06/04/2024 7:00,778,107,915,784,104,154,5.17,1.46
06/04/2024 7:30,647,171,193,627,100,108,1.05,0.97
06/04/2024 8:00,166,242,40,561,168,127,1.45,0.11
06/04/2024 8:30,51,1017,797,549,146,61,7.85,0.40
06/04/2024 9:00,456,200,119,271,8,107,10.12,0.07
06/04/2024 9:30,1008,34,728,866,143,172,5.49,0.68
06/04/2024 10:00,924,974,811,723,66,20,2.20,1.91
06/04/2024 10:30,509,781,816,163,21,149,9.53,1.95
06/04/2024 11:00,963,35,864,340,89,72,0.96,0.06
06/04/2024 11:30,722,958,539,849,11,173,7.03,0.59
06/04/2024 12:00,154,435,2,999,77,122,10.30,0.85
06/04/2024 12:30,450,447,794,448,144,98,4.96,1.76
06/04/2024 13:00,350,363,111,171,59,90,7.59,1.90
06/04/2024 13:30,444,498,112,455,163,167,10.18,1.03
06/04/2024 14:00,451,388,274,173,27,61,8.11,0.67
06/04/2024 14:30,921,978,807,981,44,94,2.00,1.09
06/04/2024 15:00,897,426,211,750,93,46,5.71,0.49
06/04/2024 15:30,723,95,29,211,61,133,11.82,0.53
06/04/2024 16:00,721,1011,396,207,82,126,4.10,1.44
06/04/2024 16:30,265,340,888,300,142,27,0.21,1.29
06/04/2024 17:00,520,104,415,683,81,19,3.59,0.38
06/04/2024 17:30,858,799,431,445,49,179,1.28,0.37
06/04/2024 18:00,865,588,477,105,110,55,7.41,1.24
06/04/2024 18:30,760,247,135,868,84,125,2.56,1.64
06/04/2024 19:00,1000,884,112,769,107,93,1.68,0.74
06/04/2024 19:30,111,243,787,524,19,177,1.30,1.54
06/04/2024 20:00,259,820,902,84,110,49,10.75,1.59
06/04/2024 20:30,659,277,781,110,12,177,6.39,0.07
06/04/2024 21:00,785,336,916,14,176,117,3.40,0.26
06/04/2024 21:30,981,799,1005,494,153,144,11.86,1.64
06/04/2024 22:00,164,530,925,98,127,157,7.33,0.38
06/04/2024 22:30,718,752,661,549,160,87,6.85,0.05
06/04/2024 23:00,911,708,334,759,63,118,11.12,0.11
06/04/2024 23:30,763,788,478,669,98,67,8.75,1.59
07/04/2024 0:00,809,57,269,129,128,153,7.90,1.36
07/04/2024 0:30,314,468,996,538,125,73,8.45,0.17
07/04/2024 1:00,574,619,163,158,80,137,4.84,1.62
07/04/2024 1:30,46,643,723,842,71,49,9.81,1.76
07/04/2024 2:00,627,550,174,466,168,30,10.21,0.06
07/04/2024 2:30,466,262,653,568,103,151,8.82,1.80
07/04/2024 3:00,378,127,506,583,157,83,2.90,1.60
07/04/2024 3:30,688,641,502,972,152,107,4.75,0.12
07/04/2024 4:00,394,992,702,586,112,16,8.87,1.23
07/04/2024 4:30,967,959,290,910,73,156,8.50,0.67
07/04/2024 5:00,260,112,1013,83,2,118,2.47,0.63
07/04/2024 5:30,836,795,904,947,80,114,4.93,0.02
07/04/2024 6:00,378,563,794,499,4,19,7.22,1.98
07/04/2024 6:30,305,616,710,220,69,159,10.64,1.05
07/04/2024 7:00,105,339,587,93,76,4,0.87,0.11
07/04/2024 7:30,887,855,257,3,47,135,10.82,0.90
07/04/2024 8:00,565,312,623,158,17,109,3.54,0.31
07/04/2024 8:30,357,275,278,549,84,98,0.63,1.84
07/04/2024 9:00,403,151,565,630,39,108,5.41,1.51
07/04/2024 9:30,555,223,932,27,47,83,1.44,0.20
07/04/2024 10:00,573,828,280,956,77,6,11.49,1.11
07/04/2024 10:30,891,371,485,866,37,76,6.38,0.16
07/04/2024 11:00,815,702,280,886,95,95,8.20,0.56
07/04/2024 11:30,806,52,746,463,26,26,5.20,0.41
07/04/2024 12:00,837,946,724,979,123,21,3.62,0.73
07/04/2024 12:30,588,519,109,246,68,2,3.62,0.81
07/04/2024 13:00,199,400,863,695,96,147,9.85,0.38
07/04/2024 13:30,407,599,844,917,158,101,3.12,1.36
07/04/2024 14:00,353,122,609,206,146,165,11.60,0.16
07/04/2024 14:30,994,860,383,25,27,139,4.63,0.67
07/04/2024 15:00,137,134,706,74,92,159,11.54,0.85
07/04/2024 15:30,229,856,572,75,36,27,0.05,1.07
07/04/2024 16:00,628,662,421,342,35,0,8.51,1.10
07/04/2024 16:30,252,464,633,132,146,140,2.39,0.55
07/04/2024 17:00,578,820,145,698,98,25,11.64,1.25
07/04/2024 17:30,572,452,654,375,165,102,2.42,0.06
07/04/2024 18:00,239,28,51,137,37,23,7.77,1.68
07/04/2024 18:30,706,1017,971,942,3,172,3.06,1.51
07/04/2024 19:00,340,280,311,795,18,163,1.73,0.62
07/04/2024 19:30,490,514,265,399,100,72,11.79,1.51
07/04/2024 20:00,485,133,85,328,95,18,6.91,0.06
07/04/2024 20:30,1006,528,410,94,123,10,4.08,1.21
07/04/2024 21:00,100,898,310,782,61,158,10.47,0.41
07/04/2024 21:30,629,738,192,173,41,85,5.84,0.72
07/04/2024 22:00,152,382,268,611,45,100,1.02,1.36
07/04/2024 22:30,158,874,222,862,154,114,7.18,0.50
07/04/2024 23:00,702,390,369,469,73,3,0.59,1.31
07/04/2024 23:30,16,102,791,393,88,70,9.56,0.51
08/04/2024 0:00,835,202,596,593,101,36,7.83,1.52
08/04/2024 0:30,542,492,284,704,67,68,9.49,1.33
08/04/2024 1:00,682,771,33,843,36,142,11.86,0.22
08/04/2024 1:30,235,521,379,897,14,130,1.35,0.24
08/04/2024 2:00,916,368,225,363,43,66,9.88,1.62
08/04/2024 2:30,988,57,493,776,127,119,10.04,0.39
08/04/2024 3:00,406,135,886,410,157,114,10.92,0.37
08/04/2024 3:30,268,411,204,164,158,94,3.01,1.71
08/04/2024 4:00,79,788,186,316,23,49,4.18,1.71
08/04/2024 4:30,62,939,692,190,165,52,11.93,1.85
08/04/2024 5:00,677,24,564,594,155,86,8.41,1.06
08/04/2024 5:30,630,278,688,1014,156,127,5.72,1.82
08/04/2024 6:00,314,352,287,431,115,175,4.44,1.98
08/04/2024 6:30,952,634,28,694,31,34,5.74,0.39
08/04/2024 7:00,858,357,890,815,20,170,2.34,0.77
08/04/2024 7:30,787,255,888,72,82,54,10.72,0.81
08/04/2024 8:00,112,995,600,681,12,81,7.57,0.64
08/04/2024 8:30,400,251,224,125,97,173,6.39,1.30
08/04/2024 9:00,624,205,676,222,4,49,1.17,1.06
08/04/2024 9:30,148,413,544,550,88,45,6.75,1.57
08/04/2024 10:00,118,843,787,768,76,51,7.89,1.14
08/04/2024 10:30,595,197,231,842,18,52,1.92,1.56
08/04/2024 11:00,133,799,445,570,49,177,11.71,0.28
08/04/2024 11:30,874,951,492,742,9,155,4.64,1.17
08/04/2024 12:00,466,916,295,1014,42,41,10.13,0.71
08/04/2024 12:30,367,327,657,361,144,159,9.28,1.02
08/04/2024 13:00,126,843,547,519,43,35,2.19,0.90
08/04/2024 13:30,897,699,899,955,13,111,7.82,1.33
08/04/2024 14:00,293,822,259,738,89,107,3.64,1.23
08/04/2024 14:30,432,873,595,831,163,75,10.98,0.92
08/04/2024 15:00,598,667,8,170,126,9,1.60,1.34
08/04/2024 15:30,527,992,121,858,51,3,5.40,0.19
08/04/2024 16:00,865,713,224,441,72,23,1.57,0.43
08/04/2024 16:30,965,543,463,488,67,115,2.48,1.82
08/04/2024 17:00,940,279,909,730,6,73,9.70,0.91
08/04/2024 17:30,849,949,685,659,38,50,10.41,0.38
08/04/2024 18:00,481,925,679,981,97,42,1.72,1.55
08/04/2024 18:30,807,329,118,1012,94,82,10.64,0.37
08/04/2024 19:00,1014,962,178,839,93,76,9.58,0.17
08/04/2024 19:30,135,881,858,226,47,108,10.76,0.48
08/04/2024 20:00,770,605,969,5,26,71,5.09,0.27
08/04/2024 20:30,146,389,263,261,79,52,9.28,0.48
08/04/2024 21:00,871,1014,656,424,83,120,5.72,1.57
08/04/2024 21:30,890,1018,366,710,145,89,5.44,1.26
08/04/2024 22:00,188,829,936,357,103,61,8.56,1.88
08/04/2024 22:30,199,131,62,662,168,76,1.94,0.54
08/04/2024 23:00,948,938,547,12,2,176,1.03,1.10
08/04/2024 23:30,1019,447,470,825,155,10,10.45,0.62
09/04/2024 0:00,551,422,96,703,83,59,11.27,0.53
09/04/2024 0:30,652,252,178,827,141,76,11.61,0.77
09/04/2024 1:00,815,24,147,541,178,123,3.08,1.77
09/04/2024 1:30,113,983,379,49,46,19,7.35,0.82
09/04/2024 2:00,853,876,851,870,151,178,1.51,0.01
09/04/2024 2:30,141,970,85,443,61,100,11.28,0.48
09/04/2024 3:00,26,974,314,313,111,112,0.18,1.54
09/04/2024 3:30,832,563,705,447,48,44,1.35,1.79
09/04/2024 4:00,785,595,369,850,5,73,7.35,0.89
09/04/2024 4:30,34,349,18,267,54,80,11.58,0.24
09/04/2024 5:00,432,640,775,169,111,43,0.25,0.90
09/04/2024 5:30,853,431,778,295,129,86,2.79,1.09
09/04/2024 6:00,574,866,227,245,132,19,8.03,0.39
09/04/2024 6:30,519,485,443,851,80,22,5.51,1.51
09/04/2024 7:00,956,697,954,759,133,33,0.44,1.86
09/04/2024 7:30,846,370,825,867,145,40,8.30,1.32
09/04/2024 8:00,121,638,819,237,98,44,6.50,0.93
09/04/2024 8:30,362,510,606,920,161,95,6.57,1.27
09/04/2024 9:00,113,923,637,66,152,66,8.14,1.66
09/04/2024 9:30,727,352,165,454,69,124,7.42,0.27
09/04/2024 10:00,615,166,218,547,146,129,3.58,0.19
09/04/2024 10:30,462,313,403,153,67,56,7.05,0.38
09/04/2024 11:00,240,839,358,70,132,2,0.86,0.53
09/04/2024 11:30,869,21,752,902,35,77,6.10,0.14
09/04/2024 12:00,180,577,612,291,90,125,4.30,0.02
09/04/2024 12:30,71,1008,443,95,180,9,8.10,0.27
09/04/2024 13:00,722,508,325,293,128,48,5.62,0.19
09/04/2024 13:30,896,848,200,502,77,124,9.79,1.05
09/04/2024 14:00,342,238,94,502,45,31,2.94,1.18
09/04/2024 14:30,412,512,618,1003,58,7,2.56,1.01
09/04/2024 15:00,707,314,811,248,62,125,10.14,1.82
09/04/2024 15:30,434,856,763,289,176,95,8.93,1.22
09/04/2024 16:00,998,346,984,33,71,151,11.55,1.55
09/04/2024 16:30,735,188,273,641,116,119,2.08,0.71
09/04/2024 17:00,120,862,707,612,65,157,8.92,0.48
09/04/2024 17:30,534,628,470,528,19,25,4.53,0.16
09/04/2024 18:00,322,655,939,70,55,18,6.85,1.82
09/04/2024 18:30,946,889,627,514,47,167,2.34,0.15
09/04/2024 19:00,608,931,247,274,115,29,10.61,1.80
09/04/2024 19:30,771,66,41,697,11,98,5.89,0.61
09/04/2024 20:00,966,889,1001,986,123,94,5.27,1.81
09/04/2024 20:30,252,244,26,354,21,80,11.85,1.81
09/04/2024 21:00,371,12,606,437,93,6,10.94,0.53
09/04/2024 21:30,216,919,28,698,102,64,3.23,0.62
09/04/2024 22:00,224,103,52,963,102,138,9.39,1.48
09/04/2024 22:30,917,902,136,751,163,63,10.07,0.97
09/04/2024 23:00,115,949,60,23,91,13,11.69,1.96
09/04/2024 23:30,402,658,858,152,51,148,9.80,0.73
10/04/2024 0:00,864,765,461,1015,151,171,2.93,1.82
10/04/2024 0:30,30,787,396,902,127,96,8.80,1.95
10/04/2024 1:00,588,139,75,125,106,69,11.66,1.96
10/04/2024 1:30,750,461,761,837,52,32,6.54,0.14
10/04/2024 2:00,321,985,898,319,140,97,6.70,1.14
10/04/2024 2:30,461,1011,621,800,159,16,3.20,1.48
10/04/2024 3:00,643,202,635,732,103,39,3.28,0.26
10/04/2024 3:30,208,702,751,604,30,131,11.22,1.86
10/04/2024 4:00,784,544,518,8,92,15,2.03,0.55
10/04/2024 4:30,444,257,328,784,166,147,11.79,0.06
10/04/2024 5:00,334,260,659,408,158,126,4.13,0.85
10/04/2024 5:30,52,85,523,349,67,16,11.22,0.16
10/04/2024 6:00,329,158,882,785,128,176,4.78,1.95
10/04/2024 6:30,827,129,496,831,180,119,5.47,1.47
10/04/2024 7:00,785,983,776,361,43,92,8.54,0.07
10/04/2024 7:30,131,374,618,640,129,171,5.22,0.65
10/04/2024 8:00,742,929,172,600,94,50,2.53,1.38
10/04/2024 8:30,955,683,809,811,9,180,7.19,1.58
10/04/2024 9:00,643,761,327,713,24,151,7.59,0.03
10/04/2024 9:30,939,1001,411,856,149,8,2.65,0.77
10/04/2024 10:00,864,848,955,721,18,105,6.37,1.11
10/04/2024 10:30,996,246,1013,310,173,40,10.75,1.21
10/04/2024 11:00,265,228,83,121,73,44,6.53,1.25
10/04/2024 11:30,831,590,141,109,75,55,8.98,1.42
10/04/2024 12:00,164,374,196,470,174,122,7.97,1.27
10/04/2024 12:30,973,764,131,31,11,45,5.53,0.72
10/04/2024 13:00,783,384,300,821,109,90,3.75,0.02
10/04/2024 13:30,895,80,127,647,17,28,8.40,0.93
10/04/2024 14:00,992,71,796,197,82,129,8.31,0.07
10/04/2024 14:30,260,549,996,705,176,30,1.33,0.83
10/04/2024 15:00,715,89,332,479,125,18,4.32,0.30
10/04/2024 15:30,173,381,639,615,103,155,4.75,0.94
10/04/2024 16:00,155,123,620,976,166,165,5.54,1.81
10/04/2024 16:30,959,697,178,373,140,165,4.85,1.93
10/04/2024 17:00,522,607,183,108,167,72,2.75,0.74
10/04/2024 17:30,80,232,1022,693,14,167,3.81,1.72
10/04/2024 18:00,470,654,817,181,7,135,2.79,0.41
10/04/2024 18:30,242,949,387,573,53,47,6.37,1.54
10/04/2024 19:00,537,788,179,931,48,72,4.98,1.26
10/04/2024 19:30,379,237,355,330,132,115,0.29,0.61
10/04/2024 20:00,203,848,795,136,0,155,1.19,1.51
10/04/2024 20:30,528,552,84,582,57,20,1.08,0.35
10/04/2024 21:00,666,793,501,769,164,143,2.65,1.17
10/04/2024 21:30,647,528,781,668,178,18,0.11,1.81
10/04/2024 22:00,147,652,354,225,9,136,4.20,1.76
10/04/2024 22:30,258,694,975,896,74,176,8.25,1.86
10/04/2024 23:00,247,625,349,393,48,37,3.88,1.49
10/04/2024 23:30,625,457,144,114,10,45,6.14,0.99
11/04/2024 0:00,749,445,365,309,98,67,3.93,0.16
11/04/2024 0:30,507,120,814,308,1,103,7.83,0.18
11/04/2024 1:00,65,812,306,854,149,37,8.24,0.07
11/04/2024 1:30,640,62,319,953,118,2,10.49,0.10
11/04/2024 2:00,1018,270,49,869,80,24,5.83,0.02
11/04/2024 2:30,824,885,584,384,15,2,6.81,0.66
11/04/2024 3:00,452,48,851,269,15,15,5.46,0.98
11/04/2024 3:30,107,675,653,853,128,169,8.39,0.01
11/04/2024 4:00,25,759,416,158,52,74,8.68,1.12
11/04/2024 4:30,257,823,509,645,1,57,10.01,1.35
11/04/2024 5:00,513,440,1011,489,89,109,9.70,0.01
11/04/2024 5:30,909,680,100,381,107,104,1.12,0.93
11/04/2024 6:00,1006,194,945,205,9,85,3.62,1.55
11/04/2024 6:30,210,650,575,96,109,156,1.47,1.35
11/04/2024 7:00,907,426,142,569,70,79,1.24,0.71
11/04/2024 7:30,479,518,826,812,144,155,0.49,1.94
11/04/2024 8:00,983,677,398,924,63,8,10.11,0.44
11/04/2024 8:30,85,553,474,570,1,27,8.36,0.24
11/04/2024 9:00,744,378,640,962,117,177,8.14,0.38
11/04/2024 9:30,827,746,179,807,156,76,10.96,1.89
11/04/2024 10:00,825,118,991,780,165,5,5.83,0.19
11/04/2024 10:30,927,307,259,599,7,8,7.50,1.73
11/04/2024 11:00,437,311,679,352,18,109,7.39,1.05
11/04/2024 11:30,803,832,837,300,82,140,9.81,0.59
11/04/2024 12:00,317,844,211,352,86,66,4.84,1.24
11/04/2024 12:30,599,581,535,401,90,95,10.89,0.23
11/04/2024 13:00,549,572,953,471,47,175,11.15,0.01
11/04/2024 13:30,161,186,167,60,147,172,8.68,0.43
11/04/2024 14:00,689,509,220,489,20,112,5.90,1.09
11/04/2024 14:30,750,880,73,985,125,67,0.37,1.70
11/04/2024 15:00,669,406,134,143,22,107,4.27,1.04
11/04/2024 15:30,996,183,4,373,0,130,0.43,1.35
11/04/2024 16:00,1010,583,359,337,143,139,7.70,1.52
11/04/2024 16:30,676,126,558,519,45,157,2.32,1.54
11/04/2024 17:00,28,74,704,560,50,110,6.50,1.49
11/04/2024 17:30,490,452,863,699,12,131,3.79,1.83
11/04/2024 18:00,44,814,863,854,44,120,1.60,1.52
11/04/2024 18:30,188,116,689,560,170,13,1.54,0.42
11/04/2024 19:00,610,190,815,505,108,60,5.10,0.59
11/04/2024 19:30,585,179,60,603,142,70,7.45,1.32
11/04/2024 20:00,568,115,605,173,97,180,2.97,1.20
11/04/2024 20:30,361,329,930,721,79,83,9.59,0.44
11/04/2024 21:00,660,419,316,981,168,144,10.45,1.73
11/04/2024 21:30,942,848,226,660,153,45,6.40,0.32
11/04/2024 22:00,633,573,1009,696,140,155,10.42,1.01
11/04/2024 22:30,656,243,88,668,103,92,3.50,2.00
11/04/2024 23:00,415,152,601,637,147,166,9.89,0.51
11/04/2024 23:30,483,488,211,864,124,48,2.11,1.12
12/04/2024 0:00,564,730,43,116,120,80,0.75,1.68
12/04/2024 0:30,783,966,767,886,90,98,4.13,0.94
12/04/2024 1:00,46,452,856,394,157,77,0.30,1.63
12/04/2024 1:30,127,832,723,429,5,97,1.07,0.20
12/04/2024 2:00,391,91,752,14,115,5,2.83,0.52
12/04/2024 2:30,1017,114,842,128,45,50,11.50,0.60
12/04/2024 3:00,95,234,747,788,172,131,8.22,0.50
12/04/2024 3:30,794,221,296,723,57,39,5.24,1.50
12/04/2024 4:00,177,623,712,117,73,28,8.21,0.12
12/04/2024 4:30,463,439,382,731,69,112,0.50,0.25
12/04/2024 5:00,964,912,944,1003,81,106,3.16,0.49
12/04/2024 5:30,953,903,711,806,93,105,10.47,1.49
12/04/2024 6:00,65,358,568,878,128,144,8.31,1.28
12/04/2024 6:30,477,103,835,358,6,117,11.64,1.98
12/04/2024 7:00,139,425,352,2,132,95,3.30,1.85
12/04/2024 7:30,204,64,92,612,91,103,1.14,0.56
12/04/2024 8:00,930,102,76,272,25,135,4.90,1.76
12/04/2024 8:30,144,111,385,76,150,135,8.47,1.96
12/04/2024 9:00,195,247,95,740,165,130,0.49,1.31
12/04/2024 9:30,347,795,420,952,44,6,3.45,0.21
12/04/2024 10:00,877,1014,248,666,38,133,4.52,0.86
12/04/2024 10:30,136,883,607,59,4,71,7.29,1.27
12/04/2024 11:00,563,237,901,43,165,145,9.79,1.60
12/04/2024 11:30,987,263,365,869,8,140,8.45,1.85
12/04/2024 12:00,301,938,465,242,126,42,8.50,1.24
12/04/2024 12:30,433,911,733,613,173,115,7.61,1.45
12/04/2024 13:00,264,916,416,773,174,163,9.29,1.80
12/04/2024 13:30,307,703,29,601,136,119,6.62,0.22
12/04/2024 14:00,105,948,288,914,75,26,1.31,1.54
12/04/2024 14:30,398,298,667,978,2,8,3.19,0.89
12/04/2024 15:00,683,392,912,139,48,178,8.37,0.17
12/04/2024 15:30,466,725,943,656,37,129,2.02,1.77
12/04/2024 16:00,2,55,372,847,7,0,9.43,0.65
12/04/2024 16:30,288,293,602,470,41,156,4.05,0.16
12/04/2024 17:00,514,551,864,143,162,76,1.21,0.70
12/04/2024 17:30,530,127,3,278,74,112,5.24,0.81
12/04/2024 18:00,764,355,603,915,79,87,11.17,1.02
12/04/2024 18:30,517,295,736,985,47,66,9.58,1.30
12/04/2024 19:00,861,906,998,67,124,22,11.18,0.90
12/04/2024 19:30,570,262,286,958,143,108,10.43,0.33
12/04/2024 20:00,30,887,383,592,98,133,2.69,1.69
12/04/2024 20:30,150,210,952,460,133,180,8.63,0.80
12/04/2024 21:00,890,770,919,390,141,155,9.55,1.69
12/04/2024 21:30,462,332,894,953,94,21,7.70,0.98
12/04/2024 22:00,156,930,436,343,40,153,3.09,0.79
12/04/2024 22:30,386,583,904,895,44,3,0.99,0.68
12/04/2024 23:00,324,498,512,667,159,101,3.68,1.60
12/04/2024 23:30,3,831,577,229,157,171,4.82,0.50
13/04/2024 0:00,745,921,714,927,41,98,4.71,0.17
13/04/2024 0:30,174,943,3,961,140,134,11.78,0.38
13/04/2024 1:00,331,192,519,196,92,175,11.00,1.69
13/04/2024 1:30,284,734,363,716,126,109,10.71,1.13
13/04/2024 2:00,311,771,300,356,2,104,1.53,1.83
13/04/2024 2:30,467,875,577,336,119,135,11.91,0.10
13/04/2024 3:00,592,1017,798,156,29,174,7.14,1.60
13/04/2024 3:30,749,755,529,106,57,82,10.79,1.37
13/04/2024 4:00,806,976,208,457,36,78,3.45,1.73
13/04/2024 4:30,471,149,178,432,1,25,9.53,0.32
13/04/2024 5:00,976,479,430,535,124,61,5.58,1.55
13/04/2024 5:30,920,461,649,343,91,86,5.08,0.54
13/04/2024 6:00,902,290,76,272,21,83,1.06,1.49
13/04/2024 6:30,560,901,840,937,24,10,8.64,1.92
13/04/2024 7:00,490,865,628,266,176,9,8.96,0.40
13/04/2024 7:30,441,600,628,68,107,22,6.10,1.80
13/04/2024 8:00,58,939,943,361,133,170,6.12,1.08
13/04/2024 8:30,976,911,749,310,45,69,7.41,1.50
13/04/2024 9:00,172,231,101,850,147,166,9.28,1.18
13/04/2024 9:30,772,222,641,263,28,123,5.92,1.50
13/04/2024 10:00,269,613,32,507,55,153,2.91,1.55
13/04/2024 10:30,325,346,460,511,0,45,5.33,0.22
13/04/2024 11:00,589,688,933,348,108,139,8.75,0.73
13/04/2024 11:30,522,130,54,242,108,26,3.95,0.52
13/04/2024 12:00,590,222,159,699,17,130,4.54,0.38
13/04/2024 12:30,367,833,819,504,19,122,5.42,0.98
13/04/2024 13:00,632,9,438,778,122,91,1.15,0.78
13/04/2024 13:30,353,734,493,481,18,22,3.59,0.45
13/04/2024 14:00,801,870,876,945,127,0,2.42,1.36
13/04/2024 14:30,333,439,703,525,5,153,10.99,0.06
13/04/2024 15:00,167,973,279,165,95,68,4.22,0.28
13/04/2024 15:30,145,689,327,578,124,158,7.99,0.67
13/04/2024 16:00,766,293,820,533,42,48,9.95,0.28
13/04/2024 16:30,792,209,745,686,176,126,6.85,0.16
13/04/2024 17:00,370,549,945,362,165,102,10.33,1.35
13/04/2024 17:30,69,436,490,156,170,26,9.50,0.66
13/04/2024 18:00,545,516,293,414,151,83,4.55,0.88
13/04/2024 18:30,940,684,408,905,26,145,5.63,1.72
13/04/2024 19:00,353,182,70,443,118,46,11.07,0.04
13/04/2024 19:30,814,797,802,27,165,114,8.53,1.88
13/04/2024 20:00,67,359,994,730,4,78,5.95,1.57
13/04/2024 20:30,1020,930,140,792,50,148,11.85,1.11
13/04/2024 21:00,561,573,938,196,90,167,10.06,1.68
13/04/2024 21:30,366,403,964,25,97,53,8.99,0.58
13/04/2024 22:00,18,413,587,229,128,25,0.74,0.72
13/04/2024 22:30,1022,891,827,717,109,168,1.08,1.87
13/04/2024 23:00,742,213,633,634,43,9,11.36,1.63
13/04/2024 23:30,621,338,104,98,32,13,8.95,0.69
14/04/2024 0:00,812,650,773,207,112,8,5.21,0.09
14/04/2024 0:30,595,556,936,216,176,180,1.46,0.09
14/04/2024 1:00,357,491,121,319,155,112,7.23,1.00
14/04/2024 1:30,602,15,994,1006,43,178,11.06,0.02
14/04/2024 2:00,891,271,576,561,14,18,5.45,1.41
14/04/2024 2:30,291,821,13,112,172,11,7.16,0.44
14/04/2024 3:00,862,1019,487,445,148,16,10.41,1.63
14/04/2024 3:30,501,1,683,829,26,120,7.46,1.13
14/04/2024 4:00,158,911,798,170,149,126,2.57,0.22
14/04/2024 4:30,652,682,733,563,141,19,7.09,1.70
14/04/2024 5:00,842,165,239,631,10,37,0.75,0.25
14/04/2024 5:30,524,648,20,441,138,117,0.93,1.86
14/04/2024 6:00,274,548,966,733,132,142,10.45,0.47
14/04/2024 6:30,114,424,470,56,71,2,7.57,0.97
14/04/2024 7:00,906,1006,449,663,170,67,6.66,1.37
14/04/2024 7:30,103,902,131,103,50,113,2.97,0.81
14/04/2024 8:00,725,161,269,37,98,136,0.63,0.02
14/04/2024 8:30,763,760,585,464,170,145,9.87,1.62
14/04/2024 9:00,24,168,652,772,163,180,6.79,0.52
14/04/2024 9:30,814,623,111,627,110,39,2.52,1.93
14/04/2024 10:00,726,459,723,450,32,86,4.57,1.68
14/04/2024 10:30,413,96,661,651,100,12,6.01,1.18
14/04/2024 11:00,168,979,845,11,4,44,9.42,1.63
14/04/2024 11:30,494,854,837,77,17,123,10.35,0.73
14/04/2024 12:00,312,591,140,808,91,140,4.69,1.51
14/04/2024 12:30,520,973,804,761,177,178,1.21,1.14
14/04/2024 13:00,105,79,291,54,14,141,10.43,1.92
14/04/2024 13:30,473,893,950,962,47,69,2.40,0.65
14/04/2024 14:00,156,116,176,373,38,20,1.90,1.70
14/04/2024 14:30,803,754,470,140,15,117,5.75,0.66
14/04/2024 15:00,113,388,380,956,4,16,6.83,1.36
14/04/2024 15:30,297,215,555,771,36,134,1.25,1.10
14/04/2024 16:00,988,904,448,127,108,68,2.68,1.45
14/04/2024 16:30,5,811,473,702,121,172,4.18,0.60
14/04/2024 17:00,323,523,697,928,113,78,5.94,1.19
14/04/2024 17:30,25,637,562,83,10,142,7.32,0.37
14/04/2024 18:00,356,659,655,217,69,61,11.57,0.25
14/04/2024 18:30,694,355,910,182,10,16,4.40,1.93
14/04/2024 19:00,721,395,131,992,17,79,6.07,1.29
14/04/2024 19:30,188,890,281,318,151,140,5.03,0.52
14/04/2024 20:00,150,139,75,1004,101,79,4.18,2.00
14/04/2024 20:30,669,124,339,906,164,163,1.93,1.19
14/04/2024 21:00,474,890,436,469,92,131,4.78,0.39
14/04/2024 21:30,788,524,498,793,129,49,5.99,1.65
14/04/2024 22:00,598,671,743,534,1,147,5.93,0.32
14/04/2024 22:30,627,501,932,683,57,56,11.45,0.24
14/04/2024 23:00,869,750,177,948,150,133,6.83,0.23
14/04/2024 23:30,329,210,303,885,169,125,7.64,1.47
15/04/2024 0:00,355,430,581,944,58,10,7.36,0.07
