Time,LDR1,LDR2,LDR3,LDR4,Horizontal_Angle,Vertical_Angle,Voltage,Current
27/04/2024 15:00,508,931,286,644,47,106,2.888723695,1.228228928
27/04/2024 15:30,562,898,960,120,59,169,11.95823327,0.634460161
27/04/2024 16:00,390,356,793,171,77,123,5.129819083,0.452011452
27/04/2024 16:30,999,103,196,936,131,171,3.330543941,0.108363883
27/04/2024 17:00,269,843,0,122,83,136,1.864398017,0.046509116
27/04/2024 17:30,941,914,467,394,172,78,4.047461717,0.875981199
27/04/2024 18:00,1002,512,389,266,45,100,9.273048742,1.476223942
27/04/2024 18:30,281,565,968,9,180,64,3.603669772,0.057019138
27/04/2024 19:00,831,178,458,677,19,36,8.936226239,1.530863245
27/04/2024 19:30,951,778,505,302,4,117,10.11763441,0.766456302
27/04/2024 20:00,473,832,162,939,12,17,6.993364438,0.329087069
27/04/2024 20:30,38,927,485,303,179,16,6.150219482,1.853658275
27/04/2024 21:00,978,411,94,366,66,83,9.383979842,0.92162854
27/04/2024 21:30,404,339,736,287,113,125,0.661413055,0.220977863
27/04/2024 22:00,171,885,503,102,175,95,8.011563349,1.173925547
27/04/2024 22:30,110,588,685,827,34,34,5.559157718,1.348695899
27/04/2024 23:00,938,631,57,21,148,27,7.874502982,1.326231962
27/04/2024 23:30,294,883,936,684,90,106,5.926312132,1.019775854
28/04/2024 0:00,776,220,493,575,117,110,7.683228079,1.528548696
28/04/2024 0:30,458,343,919,910,129,81,5.99908051,0.359013504
28/04/2024 1:00,504,925,483,389,95,164,1.65617724,0.239988699
28/04/2024 1:30,27,877,23,566,119,70,0.264119295,0.975673905
28/04/2024 2:00,54,805,936,214,91,151,11.48499495,1.935177825
28/04/2024 2:30,492,270,383,386,68,71,2.882844105,1.992077234
28/04/2024 3:00,719,597,606,763,133,169,7.935478815,1.102066683
28/04/2024 3:30,58,613,136,245,52,21,1.796159611,0.34239196
28/04/2024 4:00,613,140,485,308,49,141,6.229593336,0.247037603
28/04/2024 4:30,264,835,830,186,103,16,11.795445,0.301677464
28/04/2024 5:00,810,173,764,930,106,60,6.967320448,1.111984313
28/04/2024 5:30,735,356,290,341,106,79,11.54357835,0.152866586
28/04/2024 6:00,649,273,889,712,141,161,3.262444162,1.729362015
28/04/2024 6:30,677,350,724,118,79,136,7.183570475,1.261146077
28/04/2024 7:00,928,1007,852,201,143,86,8.483389708,0.824396685
28/04/2024 7:30,418,801,667,705,178,12,1.574711131,1.440421421
28/04/2024 8:00,325,652,477,201,110,52,7.005898783,0.089929645
28/04/2024 8:30,379,581,792,626,87,81,4.995718429,0.303321613
28/04/2024 9:00,466,325,254,148,29,102,6.612165919,1.83751779
28/04/2024 9:30,440,460,51,897,178,118,0.899506393,0.413311179
28/04/2024 10:00,125,38,920,828,115,156,10.26061041,0.14386286
28/04/2024 10:30,590,275,750,724,3,151,4.994482773,1.374014545
28/04/2024 11:00,989,515,237,78,178,168,8.970539036,1.601400788
28/04/2024 11:30,757,61,332,705,110,148,11.39885497,1.828958095
28/04/2024 12:00,262,223,335,285,166,46,10.52770121,1.534456877
28/04/2024 12:30,799,891,661,857,142,21,9.782639152,0.267772586
28/04/2024 13:00,513,933,101,183,32,81,7.118815835,1.354289652
28/04/2024 13:30,657,750,166,445,152,175,9.742467911,1.65942582
28/04/2024 14:00,568,85,250,798,137,75,8.442485501,1.672806321
28/04/2024 14:30,190,618,867,597,65,3,0.268702558,1.580782801
28/04/2024 15:00,95,142,808,762,112,104,2.76338845,1.845460537
28/04/2024 15:30,217,179,935,469,54,137,4.193169049,1.267022416
28/04/2024 16:00,531,85,390,761,23,156,5.156548451,1.430960209
28/04/2024 16:30,939,548,612,167,162,25,11.3545136,1.56115224
28/04/2024 17:00,704,493,819,832,76,90,6.016593357,0.26412178
28/04/2024 17:30,402,97,63,616,140,120,10.11821426,0.117532735
28/04/2024 18:00,767,659,28,645,146,122,5.327364328,1.906051782
28/04/2024 18:30,1019,663,840,465,62,125,11.0622416,0.008756857
28/04/2024 19:00,481,583,912,817,105,17,7.689149079,0.00094912
28/04/2024 19:30,338,739,614,284,78,31,8.41327109,0.768082327
28/04/2024 20:00,1008,993,635,591,42,12,8.233859221,0.423360809
28/04/2024 20:30,762,933,178,623,55,135,11.88628908,0.898247954
28/04/2024 21:00,12,870,988,863,70,117,4.367101424,0.74537793
28/04/2024 21:30,140,195,732,345,130,143,9.058626527,1.386761753
28/04/2024 22:00,862,150,575,370,170,153,8.117934647,1.049567805
28/04/2024 22:30,40,789,485,649,150,133,8.615450311,1.04318453
28/04/2024 23:00,693,84,94,466,119,157,2.098871178,1.226172406
28/04/2024 23:30,309,129,18,167,103,123,4.008130296,1.220021189
29/04/2024 0:00,182,338,725,209,153,172,3.750916203,1.656365838
29/04/2024 0:30,744,858,617,974,32,128,10.39118178,0.826853172
29/04/2024 1:00,523,186,159,399,109,18,2.551566057,1.579791071
29/04/2024 1:30,317,626,1012,244,87,126,9.828809682,1.080919922
29/04/2024 2:00,704,459,310,766,44,123,6.972525769,0.283128228
29/04/2024 2:30,472,814,559,762,48,145,9.160629551,1.949507765
29/04/2024 3:00,802,165,456,626,113,127,5.218914618,1.548684591
29/04/2024 3:30,945,712,393,367,180,107,4.412935833,0.433100707
29/04/2024 4:00,801,752,564,618,93,32,5.750170926,1.447100654
29/04/2024 4:30,613,355,56,1008,124,11,7.925085144,0.329948467
29/04/2024 5:00,790,821,554,694,92,141,11.89733686,0.029427352
29/04/2024 5:30,461,366,161,140,147,84,2.817602903,0.861000561
29/04/2024 6:00,862,204,348,702,96,126,10.37321058,0.506986422
29/04/2024 6:30,34,984,596,801,102,154,1.397234733,0.58912293
29/04/2024 7:00,563,135,960,310,100,177,6.87840359,0.318046348
29/04/2024 7:30,928,597,203,121,10,14,1.695120802,1.987626532
29/04/2024 8:00,628,682,884,641,96,174,8.91746388,1.995521421
29/04/2024 8:30,452,28,442,81,127,107,3.168661347,1.732591807
29/04/2024 9:00,468,796,517,844,99,17,6.21651412,0.730801042
29/04/2024 9:30,986,85,650,999,104,61,9.574945515,1.439652793
29/04/2024 10:00,215,662,142,316,111,161,0.810927858,1.413812138
29/04/2024 10:30,85,545,1002,203,176,14,5.998672438,0.720381019
29/04/2024 11:00,363,987,706,677,159,135,8.234965022,1.160396821
29/04/2024 11:30,587,937,801,99,62,165,4.727004296,1.011148529
29/04/2024 12:00,482,276,1016,365,9,165,2.283071368,1.16262844
29/04/2024 12:30,139,562,255,1015,12,36,8.283636682,0.076894638
29/04/2024 13:00,988,33,638,834,150,176,0.45821822,0.714785096
29/04/2024 13:30,132,820,380,651,106,120,6.606577856,0.344451793
29/04/2024 14:00,658,260,857,701,139,123,10.95921946,1.26443436
29/04/2024 14:30,816,529,74,535,72,116,7.925645786,0.754816973
29/04/2024 15:00,894,138,909,538,37,89,3.876115372,1.110908958
29/04/2024 15:30,917,308,398,2,66,169,5.72263306,1.264860369
29/04/2024 16:00,923,619,331,73,102,158,8.490914053,0.418490871
29/04/2024 16:30,250,43,861,848,24,168,1.401125136,0.776952291
29/04/2024 17:00,580,563,265,1020,73,120,3.527018357,0.667516847
29/04/2024 17:30,260,865,557,429,154,49,3.263752114,0.939770297
29/04/2024 18:00,506,128,739,153,90,16,11.90418146,0.82778001
29/04/2024 18:30,916,896,0,226,33,173,0.58274624,0.926759327
29/04/2024 19:00,858,839,136,194,104,114,9.804886991,1.570607865
29/04/2024 19:30,997,997,43,418,134,159,4.876059633,1.983175962
29/04/2024 20:00,1023,132,265,203,21,1,4.83082057,0.691303907
29/04/2024 20:30,600,808,425,179,147,62,8.613557605,0.545118597
29/04/2024 21:00,405,77,13,173,56,120,3.447088639,0.991107996
29/04/2024 21:30,250,529,707,97,94,96,5.84789482,1.025309092
29/04/2024 22:00,732,144,314,45,161,65,0.896041512,0.107335664
29/04/2024 22:30,50,911,768,68,160,68,8.959761902,0.813064671
29/04/2024 23:00,420,349,117,931,45,153,4.279436063,0.14448289
29/04/2024 23:30,415,595,428,739,74,134,7.875314514,1.142747271
30/04/2024 0:00,941,402,467,852,120,28,9.956179767,0.086455941
30/04/2024 0:30,692,143,908,753,141,27,5.595675492,0.493245124
30/04/2024 1:00,117,375,839,818,120,114,4.51068365,0.931647636
30/04/2024 1:30,19,695,616,654,169,1,6.802466842,1.358541137
30/04/2024 2:00,880,421,284,396,8,91,8.477672049,0.722727352
30/04/2024 2:30,926,173,341,894,18,162,1.104094738,0.43185327
30/04/2024 3:00,988,14,745,940,62,107,4.353036126,0.470489132
30/04/2024 3:30,368,705,84,642,122,43,0.396789854,1.88391364
30/04/2024 4:00,661,277,290,437,130,73,0.33769562,1.854117505
30/04/2024 4:30,229,13,1010,308,72,102,11.78367604,0.682075199
30/04/2024 5:00,861,311,437,144,80,115,10.17307264,0.597896415
30/04/2024 5:30,518,140,290,295,2,65,6.974383129,0.421902691
30/04/2024 6:00,697,88,787,669,85,119,3.118275692,0.117121914
30/04/2024 6:30,362,895,456,254,143,157,7.510250107,1.364139286
30/04/2024 7:00,478,689,319,624,33,174,2.76514322,0.5243706
30/04/2024 7:30,64,557,294,167,123,137,0.916865236,1.915197021
30/04/2024 8:00,124,890,802,910,18,34,9.343336792,1.920494024
30/04/2024 8:30,447,1021,41,866,49,20,11.567143,0.334141183
30/04/2024 9:00,944,77,187,379,126,155,7.827411962,1.417767457
30/04/2024 9:30,551,54,604,109,18,14,4.870503417,0.73915143
30/04/2024 10:00,676,589,48,147,176,120,2.83367303,1.265520038
30/04/2024 10:30,707,14,809,375,169,91,5.058278252,0.289593685
30/04/2024 11:00,673,640,713,470,77,116,6.396474555,1.162168838
30/04/2024 11:30,85,1021,356,331,169,106,2.755337828,1.215912514
30/04/2024 12:00,891,909,111,676,19,48,9.904874852,1.747815465
30/04/2024 12:30,26,49,859,424,146,90,9.475755785,1.760660036
30/04/2024 13:00,507,778,931,22,85,30,7.592559418,0.450266979
30/04/2024 13:30,800,1015,915,681,54,12,11.6810965,1.810986701
30/04/2024 14:00,565,198,783,37,159,22,10.80964045,1.128971224
30/04/2024 14:30,823,147,275,302,16,157,9.047860144,0.016004759
30/04/2024 15:00,1011,541,406,999,69,33,4.351241089,0.220786384
30/04/2024 15:30,311,412,800,790,1,112,8.198375538,0.301909911
30/04/2024 16:00,876,246,80,716,20,32,9.169151226,0.473104907
30/04/2024 16:30,353,886,730,418,119,22,3.542248746,1.802277067
30/04/2024 17:00,128,485,342,89,132,26,9.851494732,0.72920298
30/04/2024 17:30,600,963,92,500,111,77,11.84910543,0.791470119
30/04/2024 18:00,248,559,439,530,76,85,8.273695688,0.931915681
30/04/2024 18:30,640,122,394,451,17,74,11.83033898,0.744179804
30/04/2024 19:00,98,792,141,114,30,44,0.586917088,1.27512017
30/04/2024 19:30,707,504,936,11,123,157,7.814357017,0.716658184
30/04/2024 20:00,288,557,190,509,117,98,0.403273566,1.766215995
30/04/2024 20:30,479,246,247,626,7,173,5.409813065,0.427830552
30/04/2024 21:00,74,636,505,111,64,175,3.639320261,1.297156442
30/04/2024 21:30,154,921,53,3,127,113,6.697726052,1.576401926
30/04/2024 22:00,97,510,143,75,171,157,2.235737855,0.188169188
30/04/2024 22:30,357,931,220,674,52,74,9.976298503,1.809464013
30/04/2024 23:00,696,374,683,444,171,142,0.367995734,0.3284277
30/04/2024 23:30,845,772,454,760,22,79,9.877409915,1.988525408
01/05/2024 0:00,91,867,713,679,77,80,5.335080006,0.899111008
01/05/2024 0:30,685,497,869,436,59,91,0.799552769,1.641621579
01/05/2024 1:00,1000,818,691,41,64,177,4.945443909,1.700375584
01/05/2024 1:30,617,179,333,962,152,103,11.29197873,0.938305661
01/05/2024 2:00,143,293,588,1013,151,154,2.632300095,0.204982296
01/05/2024 2:30,293,214,519,378,122,105,7.000005384,0.074910628
01/05/2024 3:00,909,64,563,358,174,26,8.939324021,0.139851176
01/05/2024 3:30,427,815,305,3,136,92,10.29761434,0.940406214
01/05/2024 4:00,303,284,841,568,165,134,2.771455793,0.028262789
01/05/2024 4:30,387,209,496,30,3,27,3.840809522,1.833266701
01/05/2024 5:00,752,844,812,259,84,32,10.96366641,0.558426234
01/05/2024 5:30,456,1006,109,860,75,66,0.605695642,0.676976576
01/05/2024 6:00,219,373,812,767,29,56,0.200268656,0.770073812
01/05/2024 6:30,859,644,926,538,19,55,6.592130391,0.987040772
01/05/2024 7:00,25,416,849,448,99,137,10.37103199,1.599942732
01/05/2024 7:30,677,750,388,485,89,69,8.12983661,0.247387708
01/05/2024 8:00,550,249,628,247,23,53,4.45187666,1.92186876
01/05/2024 8:30,705,504,885,302,6,130,2.583347206,0.841631688
01/05/2024 9:00,433,367,492,836,164,30,3.223967041,0.797395476
01/05/2024 9:30,657,997,47,836,130,74,0.879747826,0.851451802
01/05/2024 10:00,168,21,582,937,97,146,2.444488992,1.462044172
01/05/2024 10:30,894,216,572,352,65,18,5.367393699,0.802498314
01/05/2024 11:00,689,172,332,80,4,77,11.24625985,1.052746027
01/05/2024 11:30,875,28,165,408,112,64,8.312632254,1.863051483
01/05/2024 12:00,1022,298,480,525,103,103,7.143988271,0.692697277
01/05/2024 12:30,687,185,767,635,179,37,2.953399493,1.510708385
01/05/2024 13:00,634,279,551,861,87,36,11.72110952,0.730147212
01/05/2024 13:30,977,663,813,88,156,138,2.8556838,1.563537313
01/05/2024 14:00,748,711,871,268,159,138,4.39183834,1.258715446
01/05/2024 14:30,759,978,213,205,135,15,1.155010235,0.079843652
01/05/2024 15:00,966,865,877,923,125,1,9.714093478,1.938435971
01/05/2024 15:30,880,435,277,45,144,137,3.451749561,1.112864902
01/05/2024 16:00,202,280,358,705,129,92,7.001228943,0.187864213
01/05/2024 16:30,102,19,657,937,68,20,9.455874264,0.993394578
01/05/2024 17:00,824,159,361,280,75,176,7.824462083,0.277496047
01/05/2024 17:30,386,126,97,1008,132,98,5.132935981,0.250450197
01/05/2024 18:00,457,162,953,661,68,111,3.35315582,0.066739053
01/05/2024 18:30,787,262,600,828,42,149,0.110620567,1.525496485
01/05/2024 19:00,27,793,589,1023,117,117,11.79032567,1.146599138
01/05/2024 19:30,71,74,868,680,41,137,7.822093488,1.795783957
01/05/2024 20:00,682,445,317,567,84,6,2.106112712,0.286387673
01/05/2024 20:30,840,198,468,69,57,52,0.923492313,1.812735421
01/05/2024 21:00,903,248,648,712,7,71,7.6312601,0.264790534
01/05/2024 21:30,973,841,708,907,142,96,9.106630864,0.293985959
01/05/2024 22:00,331,559,633,220,42,64,10.9862106,1.489126103
01/05/2024 22:30,148,477,259,500,5,2,3.475905199,0.611918448
01/05/2024 23:00,566,321,759,1000,110,140,5.472082845,0.900194558
01/05/2024 23:30,172,474,167,459,121,38,3.960615427,0.907046479
02/05/2024 0:00,994,49,914,156,89,146,1.22753557,0.787029659
02/05/2024 0:30,399,582,797,681,155,120,11.11473356,0.636917895
02/05/2024 1:00,834,987,1012,415,49,110,2.732728562,0.122220856
02/05/2024 1:30,633,54,862,11,39,22,6.68099281,0.419728049
02/05/2024 2:00,992,711,151,851,149,12,8.03751439,1.24261982
02/05/2024 2:30,631,603,387,739,4,152,2.847161899,1.512531483
02/05/2024 3:00,742,290,854,306,79,125,11.11143774,0.380995678
02/05/2024 3:30,337,572,77,546,63,32,9.322540847,0.106781801
02/05/2024 4:00,931,113,251,423,89,48,11.83383849,1.19580305
02/05/2024 4:30,193,384,444,949,163,102,1.859084342,1.300764955
02/05/2024 5:00,36,254,39,839,53,67,8.201935004,0.171293458
02/05/2024 5:30,751,30,544,609,36,149,9.703202816,1.688000664
02/05/2024 6:00,764,139,294,210,137,37,8.940953289,0.08868148
02/05/2024 6:30,654,471,728,838,21,117,4.162293596,1.828377214
02/05/2024 7:00,740,707,624,1013,2,10,2.765976027,0.187850556
02/05/2024 7:30,210,476,848,436,64,180,1.876584511,0.705258959
02/05/2024 8:00,383,420,656,119,89,123,8.77529575,0.858238541
02/05/2024 8:30,817,1005,1007,752,61,161,2.898519309,0.897321884
02/05/2024 9:00,174,239,680,324,177,141,4.119055101,0.419256389
02/05/2024 9:30,830,113,606,269,108,28,8.533401307,0.067194526
02/05/2024 10:00,86,57,1021,925,19,133,5.390781962,1.076242764
02/05/2024 10:30,571,808,459,484,0,41,6.389926066,0.076948804
02/05/2024 11:00,967,763,888,568,89,56,5.250765061,1.987907907
02/05/2024 11:30,751,930,402,176,3,23,6.140047828,0.533374179
02/05/2024 12:00,972,404,180,774,122,169,9.288441696,1.2161672
02/05/2024 12:30,809,487,125,340,166,34,2.965962361,0.858578145
02/05/2024 13:00,460,41,939,388,168,146,0.967552511,1.628529923
02/05/2024 13:30,128,698,943,88,55,67,10.65579331,0.713694243
02/05/2024 14:00,738,139,196,601,31,157,4.479746375,1.723551897
02/05/2024 14:30,831,729,922,201,165,164,8.742644391,1.429052961
02/05/2024 15:00,957,993,125,561,81,176,5.201117201,0.736350698
02/05/2024 15:30,89,496,97,232,0,102,2.586312116,1.480441502
02/05/2024 16:00,9,217,89,728,135,94,8.038695729,0.348236914
02/05/2024 16:30,379,22,796,387,17,116,1.112273553,0.473408136
02/05/2024 17:00,342,671,206,274,8,29,4.832031342,1.697076305
02/05/2024 17:30,369,978,931,271,14,1,9.723527157,1.670310791
02/05/2024 18:00,186,387,380,217,107,3,1.219033392,0.450013551
02/05/2024 18:30,1014,580,626,762,152,99,0.57461865,1.285590894
02/05/2024 19:00,826,671,848,610,95,27,9.214183595,1.420826337
02/05/2024 19:30,460,177,735,254,44,143,11.77319421,1.706808238
02/05/2024 20:00,251,259,576,199,11,91,9.081804612,1.875692882
02/05/2024 20:30,162,789,464,331,5,39,11.30294789,0.8801033
02/05/2024 21:00,478,118,77,944,51,45,2.735447161,1.883197754
02/05/2024 21:30,81,705,422,13,97,165,9.865402033,1.041681427
02/05/2024 22:00,104,299,462,648,79,111,4.18604643,1.975362071
02/05/2024 22:30,694,973,163,675,151,58,7.131894287,1.639525676
02/05/2024 23:00,654,502,425,374,68,59,11.18068865,1.207856739
02/05/2024 23:30,599,984,917,140,42,74,1.527278866,1.635227471
03/05/2024 0:00,338,534,967,604,179,126,3.34970224,1.072053241
03/05/2024 0:30,908,357,27,486,71,12,5.473921162,1.425428619
03/05/2024 1:00,766,153,678,54,60,155,2.480889146,0.392891888
03/05/2024 1:30,265,505,938,254,147,78,1.441889349,1.685740126
03/05/2024 2:00,594,318,269,610,53,59,6.509209006,0.82567339
03/05/2024 2:30,506,889,412,819,34,139,7.211639126,1.480532608
03/05/2024 3:00,859,581,640,891,59,69,2.931484579,1.522062984
03/05/2024 3:30,850,264,743,1022,149,48,4.823557208,1.739455822
03/05/2024 4:00,392,251,201,160,131,9,8.69622116,1.69923094
03/05/2024 4:30,584,110,729,349,135,161,2.322720202,1.66154559
03/05/2024 5:00,293,958,316,297,20,148,7.592716725,1.190270096
03/05/2024 5:30,1000,974,616,662,91,136,10.6943782,0.308216399
03/05/2024 6:00,393,791,774,438,28,109,10.17727409,0.424043743
03/05/2024 6:30,100,570,57,49,26,43,2.872093021,1.937905647
03/05/2024 7:00,668,124,481,772,110,105,5.698290738,1.515865777
03/05/2024 7:30,783,437,768,532,95,61,8.131221558,1.554651742
03/05/2024 8:00,152,331,206,358,131,96,7.46726841,0.702567238
03/05/2024 8:30,755,437,667,341,155,113,0.689943416,0.344183136
03/05/2024 9:00,885,172,654,585,164,147,8.149743179,1.340786776
03/05/2024 9:30,533,926,619,531,34,153,6.157946547,0.150254648
03/05/2024 10:00,992,601,574,267,108,163,2.737500769,1.001328545
03/05/2024 10:30,654,348,260,848,165,131,1.944688141,0.819165608
03/05/2024 11:00,399,373,806,642,31,150,1.067786073,0.745786005
03/05/2024 11:30,448,83,755,90,75,0,7.615094919,0.056120679
03/05/2024 12:00,73,316,435,326,62,106,2.723499443,1.518586522
03/05/2024 12:30,931,711,82,402,74,70,6.978321908,1.059477342
03/05/2024 13:00,422,387,1021,55,12,87,6.508718774,0.83743927
03/05/2024 13:30,126,823,660,901,144,6,1.766657838,1.635400484
03/05/2024 14:00,767,749,821,334,126,72,4.154346697,0.1894947
03/05/2024 14:30,613,527,731,93,54,63,5.600876601,1.471375245
03/05/2024 15:00,347,962,250,724,0,83,11.63436004,0.430314353
03/05/2024 15:30,853,722,113,556,108,141,10.66892777,1.26422766
03/05/2024 16:00,945,977,855,155,14,1,1.991001461,0.852864452
03/05/2024 16:30,933,433,315,395,62,168,6.664072439,1.519612644
03/05/2024 17:00,165,234,151,392,33,169,3.392456888,1.98398052
03/05/2024 17:30,742,973,814,898,1,86,7.606876969,1.915886706
03/05/2024 18:00,481,916,467,970,129,32,2.497886661,0.708188463
03/05/2024 18:30,243,561,404,406,27,111,0.188796107,0.067525677
03/05/2024 19:00,305,402,296,514,103,129,5.013124363,0.4403443
03/05/2024 19:30,1012,541,580,249,145,50,0.753669223,1.19671224
03/05/2024 20:00,538,334,129,197,86,140,3.927138438,1.630649544
03/05/2024 20:30,672,9,645,32,142,118,6.142469473,1.853597655
03/05/2024 21:00,187,13,816,822,177,145,1.473078065,0.754803117
03/05/2024 21:30,283,828,746,879,0,103,4.799991995,0.802547546
03/05/2024 22:00,6,200,408,134,166,74,9.201125303,1.807874259
03/05/2024 22:30,596,123,629,979,109,100,11.22658865,0.643584948
03/05/2024 23:00,75,671,476,416,69,20,0.459259662,1.064860832
03/05/2024 23:30,827,490,970,288,98,88,10.46614781,0.748820512
04/05/2024 0:00,247,796,404,192,10,111,7.92228574,1.99666172
04/05/2024 0:30,482,435,464,333,142,88,2.711028649,0.619504187
04/05/2024 1:00,458,891,214,486,150,112,7.736576045,0.516947524
04/05/2024 1:30,300,503,224,356,152,50,6.893026004,0.082474028
04/05/2024 2:00,270,654,419,105,31,38,5.367760493,1.152499482
04/05/2024 2:30,466,765,836,849,155,65,11.51657864,0.181086205
04/05/2024 3:00,626,395,133,149,138,92,4.568687275,0.916360787
04/05/2024 3:30,865,588,884,696,53,159,4.203170692,1.744037348
04/05/2024 4:00,69,397,394,28,111,136,11.4955373,0.992041831
04/05/2024 4:30,174,750,925,1005,49,121,2.071487591,1.306940851
04/05/2024 5:00,764,732,715,949,166,126,9.106650672,0.046755754
04/05/2024 5:30,952,495,383,614,141,132,5.608839267,0.302062737
04/05/2024 6:00,832,177,519,280,38,141,11.41463728,1.761054949
04/05/2024 6:30,42,190,90,301,94,119,11.5669473,0.59683729
